评论ID,电影名称,上映年份,用户评分,情感得分,评论内容,点赞数,主要主题,主题名称
4445197205,蛟龙行动,2025,3,0.0058,贪多嚼不烂，什么都想拍，什么都没讲明白，温情不知所起，打斗不知所云。比第一部来说，真的有点差,15,4,观影期待落差与情绪失望
4425532412,蛟龙行动,2025,2,0.0551,宣传拿蒋璐霞大肆宣传，我还以为是大女主片，结果不是进来看到演员表感觉配置很好啊，下一秒就看见说剧组把她戏份删到只有五分钟还把人写s了，太恶心了😅最好不是，不然大概率烂片，祝糊(哪怕主演再好感也是🙂 —— 二编，上线网络立马看了，只能说最后的打戏算能看，还有道具场景等制作都做得不错，但是故事性太差剪辑也一坨，外加毫无意义的长镜头…简言之，看看切片就好了。,6,1,导演风格与视听体验问题
4436419085,蛟龙行动,2025,2,0.8857,危难时刻吹口琴太傻逼了,68,2,剧情逻辑与叙事结构问题
4425559309,蛟龙行动,2025,2,1.0,有意对主旋律现代战争片叙事策略做出一定调整：从《战狼》式的“虽远必诛”，到“责任全在美方”——不是想当全人类救星，而是迫不得已帮美方擦屁股。少了足量的民族主义倾向，这种新的落点估计会让一些春节档的主流观众无所适从。《紧急救援》就能看出林超贤已成强弩之末，到《蛟龙行动》更是疲态尽显，动作戏铺张至极，文戏却进一步垮塌。《湄公河》《红海》里起码勾勒出几个完整人物，《蛟龙》只剩下无休止的爆破和肉搏。博纳或将迎来春节档最大滑铁卢。,69,1,导演风格与视听体验问题
4440514666,蛟龙行动,2025,1,0.2312,HK导演太土了，学学徐克老老实实拍黑社会得了，求再也别拍主旋律了，槽点太多完全是低级红高级黑……,38,1,导演风格与视听体验问题
4433568649,蛟龙行动,2025,2,0.3601,0126点映；只有镜头跟着小树苗在船舱各处走的长镜头有那么一点拍电影的样子，其余近两个半小时，有一半的情节和人物都是废话,31,2,剧情逻辑与叙事结构问题
4437012618,蛟龙行动,2025,3,0.0,前20分钟很不错。后126分钟各种狂轰滥炸、哐哐砰砰、叮玲咣啷、噼里啪啦、嘶咻哼喘……老实说有点审美疲劳，中途睡着的十五分钟可以证明。,17,1,导演风格与视听体验问题
4425523541,蛟龙行动,2025,2,1.0,香港导演在主旋律娱乐电影创作上的打工心态，往往让他们在意识形态输出上显得过犹不及。林超贤还是放弃在这个类型上成为迈克尔贝的企图吧，这成不了中国版的《勇闯夺命岛》，只是加强版的《空天猎》《长空之王》。这部电影最吊诡的地方在于我根本不知道银幕上所展现的东西是否真的会在现实中发生，因为实在是很科幻，但他们明明不是在拍科幻片。蛟龙小队后一半才上阵，全员都是工具人，只是来完成一场动作戏的，他们的戏还不如声纳兵王俊凯完整，不擅长文戏的林超贤，这里是彻底放弃文戏了。,58,2,剧情逻辑与叙事结构问题
4426820049,蛟龙行动,2025,1,0.6787,用“泄密”和女演员做噱头营销 很难看 不会变成今年春节撤档的电影吧,287,5,喜剧类型与商业化过度问题
4426744139,蛟龙行动,2025,2,0.027,鉴定为人机。如果说前作是水准在线的战争片，那本片就只剩叮叮咣咣的表面功夫能看了。,146,2,剧情逻辑与叙事结构问题
4707393903,蛟龙行动,2025,1,1.0,2025-11-21 特别版： 感谢国家，感谢一切，中国赢了，中国电影赢了。 剧情？不需要！逻辑？不需要！节奏？不需要！美学调度？全都不需要！人物？没一个能分得清的，还提什么弧光！热血场面？有的是！兄弟情？硬加上了！ 全片没一处是在讲家国情，但是就是这么红，看得我两眼发红，红到骨子里那种红。 真的不用担心也不用藏着不给外国人看剧本，这国家机密谁能看得懂啊？！原来让人完全看不懂无法理解的不一定都是好电影，而这电影一定能载入史册。,3,2,剧情逻辑与叙事结构问题
4629457060,蛟龙行动,2025,2,0.2717,自我感动的正义也是会变油的。杜江太绷了，请退出类似题材。张涵予看腻了，于适还是二百五。 蒋璐霞的参演镜头像是想给女人分一口菜，但心疼菜，觉得女人吃太多了，又一巴掌给人扇下桌去。 重剪的都这样，心疼正月里观众的眼睛。,32,3,导演个人风格与角色塑造问题
4430157086,蛟龙行动,2025,1,0.9996,差不多是小学生眼中的未来战争，夸张、幼稚且胡闹。两个半小时的电影，没有人物，没有情感，情节比《红海行动》还要干瘪无趣。也不知道林超贤咋想的，取名“蛟龙行动”，然后“蛟龙小队”完全是工具人，大部分时间就是一个山寨潜艇片外加各种军事武器展示，而潜艇戏不论是特效还是紧张感都被《碟中谍7》的前十分钟秒杀。不敢相信这是春节档投资最大的电影，水下特效差得离谱，置景也很塑料，建议博纳报警看看是不是被美术和特效坑钱了。最后，张涵予演的舰长真的是一个纯智障。,87,2,剧情逻辑与叙事结构问题
4446795930,蛟龙行动,2025,1,0.0697,累了，枪毙吧，导演主创啥的拖去靶场，上12.7mm，打满五分钟再铲出去,32,5,喜剧类型与商业化过度问题
4425585111,蛟龙行动,2025,2,0.9728,林超贤本质上就是一个拍港产动作B级片的行活导演，这样的制作他的格局根本hold不住。只能用持续的高频率但调度混乱的“大”场面来掩盖自己的叙事短板。障碍设置动作设计老土的要死，煽情段落十分刻意且公式化。还有林氏一贯的血腥恶趣味。唯一有点亮点的是载具内外部的设计。,56,2,剧情逻辑与叙事结构问题
4448223559,蛟龙行动,2025,2,1.0,核潜艇纪录片+《使命召唤》，潜艇战争元素喧宾夺主，全片几乎都看不到蛟龙小队成员们的性格特色，甚至觉得这帮人就一直在“想一出是一出”地行动，黄轩和于适、张涵予和段奕宏的人物关系老土又无聊，蒋璐霞没有任何存在感，这就使得全片看不到“人味”，反倒是王俊凯演的声纳兵有那么些创意，可对整体的人物设定于事无补，加上让人看不懂的潜艇设定和瞎打一气的鱼雷大战，以及样板式的鬼佬反派，可以确定于冬和林超贤对于“大片”的定位已经跟不上时代了，当下观众不是看这种不伦不类的主旋律大场面就能满足的,14,2,剧情逻辑与叙事结构问题
4419560572,蛟龙行动,2025,1,0.0674,2025.1.29 公映 2025.8.30 撤档重映 2025.11.7 上线流媒,4,3,导演个人风格与角色塑造问题
4440158467,蛟龙行动,2025,1,1.0,《蛟龙行动》在“蹩脚的主旋律命题作文”与“中规中矩的战争片”之间反复横跳，最终连基本的叙事都没做好。,21,2,剧情逻辑与叙事结构问题
4427584985,蛟龙行动,2025,1,0.9328,遇事不决，先吹口琴,39,1,导演风格与视听体验问题
4426677581,蛟龙行动,2025,4,0.0068,剧情上的几个大雷点真的坏了特效场面这一锅粥，不过什么实景搭建也是事倍功半。7分，为特别的题材向上取整,734,2,剧情逻辑与叙事结构问题
4425680183,蛟龙行动,2025,1,0.8007,无语了。想过会扑 没想到这么烂！什么年代了 编剧活在抗战神剧的逻辑里吗？士兵忙着自救 领导无助吹笛唤醒大家不放弃？？？ 这影片抹黑海军的吧？？？ 适合小红书上推荐给美国人看哈哈哈哈哈,229,1,导演风格与视听体验问题
4425545646,蛟龙行动,2025,2,0.9999,作为一个想吹当下实力的电影结果照着科幻片跑偏就已经注定了失败，看起来是花了很多心思在装修上但怎么看都像搭棚子，缺乏人物塑造、缺乏情节依托，甚至连打戏都不够精彩连贯,47,2,剧情逻辑与叙事结构问题
4431048404,蛟龙行动,2025,2,0.9998,大段大段的普通观众听不懂的专业名词都不解释一下吗，别以为说台词像机关枪一样就是快节奏啊。关于笨重武器对战也有拍得好的看看《猎杀T34》。 ps.我心疼蒋璐霞。,31,2,剧情逻辑与叙事结构问题
4434258263,蛟龙行动,2025,1,1.0,看制片人于东在那死矫情就恶心，浅浅给个一星吧。于冬一直强调这部电影有多么工业硬核，作为电影工作者，竟然这么肤浅，殊不知中国人更重视精神内核吗？真以为中国观众只看特效多么牛逼？场面多么宏大吗？如果剧本一坨屎，价值观肤浅，那就是垃圾电影，你口中所谓的更猛、更工业、更大气、更硬核，只是给这坨屎喷点香水。于冬啊，观众不傻。,141,5,喜剧类型与商业化过度问题
4426089068,蛟龙行动,2025,2,1.0,"蛟龙行动 Operation Hadal (2025.01.29 大年初一 146min) 2025.01.27 CGV白玉兰 点映 IMAX 推荐星级：★★☆ 小李评分：5.2 # 【红海行动】续作，物质性大场景有冲击力，军事装备细节丰富，聚焦深海作战、核潜艇，展现了军事大片的新高度。 类型化与实拍的细致展现，军事基地和潜艇的长镜头呈现，潜艇的近距离声纳探测和鱼雷对决，林超贤的火爆和博纳的""重工业主旋律""延续。 群像失败，找不到情感基础和依托，多点快节奏的动作失衡混乱，设置在近未来又没法代入最基本的动作逻辑---实景拍摄下，面目模糊的军人，面目模糊的敌人，毁灭与保护的暴力沦为假大空的口号。 #",31,2,剧情逻辑与叙事结构问题
4422031396,蛟龙行动,2025,2,0.9813,当军事电影变成科幻背景再多炸裂军事技巧也只能是yy了吧？人物完成度太差了，整个蛟龙小队没有一个能记得住的人，再多特效和动作场面，再多视听上的努力，都像花里胡哨的春晚大串联一样吵闹无趣,40,2,剧情逻辑与叙事结构问题
4427658573,蛟龙行动,2025,0,0.9901,作为军事白痴来看了一部“尴尬喜剧片”，片中的情节是随便推进的么，进入尚在内讧中的敌舰、内讧双方各有多少人、遇到生者救谁？人都进入太阳月亮两基地了、接驳的时候居然不被发现？敌舰爆炸的消息为什么没有通传所有人、比如艇外排出石块的人员完全没有规避的动作？后半段各种紧急时刻的倒数时刻毫无紧迫感，还吹上口琴了，太多不理解，还经常分不出来近身搏斗的是谁打谁，逼仄的潜艇戏仿佛转移到了陆上大型建筑内的对战戏。失望，需要重温前作，重温U571、追击红色十月等来回血。,16,2,剧情逻辑与叙事结构问题
4433988684,蛟龙行动,2025,1,0.5294,第一次见这么情绪不稳的老总，不过确实不好看，观众不背锅。,68,4,观影期待落差与情绪失望
4430058045,蛟龙行动,2025,1,0.9999,没有任何人性和能让观众有所倾向的样板群像，突突一通缺乏节奏的狂轰滥炸，真的煎熬，拿阿lam和卖拷贝比都是侮辱好莱坞的成熟类型片体系。,3,2,剧情逻辑与叙事结构问题
4425882087,蛟龙行动,2025,2,0.9936,看完之后仿佛听到了于冬心碎的声音，撤档吧好不好，撤档吧，你比较适合做一摊＊＊。不论剧情还是人设都干瘪得像一具陈年干尸，继承了《红海行动》的所有缺点并放大，无节制的突突突哒哒哒以及各种爆炸毫无美感，极度聒噪让人神经紧绷，看得实在是很累，对，好不好看都暂且不论但真的很累。外国演员的表演一如既往的塑料和脸谱化。,41,2,剧情逻辑与叙事结构问题
4424958650,蛟龙行动,2025,2,0.0858,大片的形，平庸无聊的魂,51,2,剧情逻辑与叙事结构问题
4424414728,蛟龙行动,2025,2,1.0,好消息：剧本质量与特效技术已高度对标好莱坞商业大片水准。 坏消息：“好莱坞式类型大片”在当今已是“空洞主题与浮华形式”的贬义代名词。 注意：为单个明星（处于蛟龙小队中的角色）观看此片的观众请注意，由于林超贤的招牌快切剪辑与反映凶险、高压情境的颤抖式运镜，再加上严实军装的象征身份的服化道，除了单人打戏情节你根本辨别不出他人。,71,2,剧情逻辑与叙事结构问题
4426090954,蛟龙行动,2025,1,1.0,《蛟龙行动》剧情薄弱，逻辑漏洞频出（如“吹口琴修潜艇”强行煽情），动作戏堆砌却难掩文戏空洞，多线叙事支离破碎。女性角色被删减至“五分钟背景板”，票价虚高性价比低，打着主旋律旗号却沦为特效轰炸的工业流水线产品，林超贤这次失了水准。,145,2,剧情逻辑与叙事结构问题
4425739209,蛟龙行动,2025,2,0.9859,25年春节档第一部。肉眼可见的烧钱，龙鲸号刚登场后那一镜到底真的十分惊艳。但是问题还是太多了，人物塑造是没有的，林超贤对于文戏的调度可以说基本为零，这点就不如红海，红海里压缩文戏，把更多的戏份交给动作的部分。PS：主旋律类型化这条路得换种思路了。,27,2,剧情逻辑与叙事结构问题
3404373825,蛟龙行动,2025,1,0.9465,当年有多喜欢红海行动现在就有多讨厌蛟龙行动,68,5,喜剧类型与商业化过度问题
4689569772,蛟龙行动,2025,1,0.9693,感觉像在看潜艇主题密室逃生综艺真人秀,3,1,导演风格与视听体验问题
4629073137,蛟龙行动,2025,2,0.5588,特别版依旧不好看,9,4,观影期待落差与情绪失望
4424986910,蛟龙行动,2025,2,0.9985,节奏好乱，好多地方交代的莫名其妙，也可能是我跟不上信息。观感很差，难以带入，只觉得音效好吵，对国产大片失去了兴趣了，春节档能不能来一两部安安静静专注内容的片子啊,31,2,剧情逻辑与叙事结构问题
4426584608,蛟龙行动,2025,2,1.0,观影门槛高，基础故事差，题材无法像前作一样引发公众情绪，感官刺激削弱。这四点摆出来，还让点映的人看到就已经基本死刑了。 展开就不展开了，说一个很多（）都在发的话术：打着爽就够了。讲实话，前20分钟出片头后，能不迷糊的普通观众都是神仙，还打个爽就好。 另外，故事是真差啊,30,2,剧情逻辑与叙事结构问题
4426746485,蛟龙行动,2025,1,1.0,在令人一片眩晕的摄影下 超雄战士们的嘶吼中 只记住了一个吹口琴的爆笑画面和那句台词 “曹弘浪 给我答案”,64,1,导演风格与视听体验问题
4427758742,蛟龙行动,2025,2,1.0,情节拍得乱七八糟，不是情节本身乱，而是拍得乱。很多血腥暴力镜头无必要，不仅无助于推动情节、塑造人物，更拉低了影片的品味、扰乱了叙事。期待的大场面也没有令人满足，最喜欢的是蛟龙队员身着穿戴式飞行器飞起来的场面，其他大量海底潜艇场景比较令人压抑，容易引发幽闭恐惧症。,59,2,剧情逻辑与叙事结构问题
4437180790,蛟龙行动,2025,2,0.9999,史上最差主旋律，文戏昏昏欲睡武戏凌乱不堪。领导决策失误吹口琴尬整士气，下属轮番攻敌集体面目模糊，反派无聊窝里横反转内斗，只有佟莉受伤的世界达成——拍摄戏份一剪没只给濒死特写活该票房大扑街。,15,1,导演风格与视听体验问题
4426751524,蛟龙行动,2025,2,0.3685,剧情从头到尾都说不通，莫名其妙冒着巨大风险救外国潜艇里的人，莫名其妙派了几个人就进巨大的核弹基地，还成功了。基地里的敌人就像游戏里的npc一样，就待在原地，等你过去一个一个地打死。,30,2,剧情逻辑与叙事结构问题
4425485375,蛟龙行动,2025,2,0.7683,人物塑造和前一部比一个天上一个地下，结束了也没把人脸分清楚,31,3,导演个人风格与角色塑造问题
4426686016,蛟龙行动,2025,2,0.0943,实在不能理解为何用这么贵的置景却用最廉价的视听，感觉一切都是剪辑在力挽狂澜,30,2,剧情逻辑与叙事结构问题
4417805608,蛟龙行动,2025,2,0.0025,4分 太水了…… 开场就绷不住了，你这是致敬钢铁侠还是749呢？ 单体飞翔装备？ 这nm是科幻片吗？ 然后放了个大预告片，开场25分钟才出字幕，正片开始 之后就一直搁那介绍他那破潜艇 一堆专业名词，路人一脸蒙，无聊… 都一个小时了还在介绍潜艇 …… 完了，前一个小时有749的感觉了,84,1,导演风格与视听体验问题
4425824917,蛟龙行动,2025,1,1.0,第一次直观感受到糟糕的调度与剪辑被放大到IMAX银幕反复强奸自己的感官；潜艇内部的爆破枪战与外部鱼雷对攻本可穿插形成良好的戏剧张力，使不同层级的危机相互嵌套，却被极度退化的空间意识拖累，完全不见危机如何解决/场景如何衔接。有一些被土晕的段落：口琴军歌、闪回、包饺子……林超贤的低级红实在有些过于幽默。,56,2,剧情逻辑与叙事结构问题
4425762220,蛟龙行动,2025,2,0.9998,林超贤是cf游戏迷吗，流浪地球2能做出来真是个奇迹,30,5,喜剧类型与商业化过度问题
4441430086,蛟龙行动,2025,1,0.6194,除了《吴京大战妙瓦底》以外这类的电影就别拍了，要么拍了直接卖给广电总局！,50,2,剧情逻辑与叙事结构问题
4431878815,蛟龙行动,2025,2,0.9607,AI剧本机械狗，观感枯燥又聒噪，红海行动的成功看来只是一个意外.,25,1,导演风格与视听体验问题
4449295346,蛟龙行动,2025,0,0.0072,这些主旋律电影在之前经济已经开始下行的时候还凑合，在现在经济下行到这么差了，还在上映，那我们这些屁民看着不就适得其反了了吗？国家这么牛逼，这么主旋律，那我们为啥开始生活越来越难了，都快活不下去，有些开始铤而走险了，能不闹心嘛？,6,5,喜剧类型与商业化过度问题
4430786164,蛟龙行动,2025,2,1.0,"20250126点映 avec.mm 如果直接在正片末尾附上“火热军营，精彩人生""的征兵广告，而不是两男人间别扭的兄弟情，或许能将此片完全带往宣传口（类战狼），这样就彻底同《红海行动》所开创的新主旋律完美闭合（是指又回到了传统主旋律之中）。而要说延续”红海“的类型化基因，林超贤当然是有的，故事大致围绕着两位男星双线并行，且成文/武展开，其深谙类型片的“最后一分钟营救”的叙事模型，无论是[核潜艇/鱼雷]、机器狗这样的现代化战争机器，还是任何动作打斗场面。而镜头设计除了开头那一大段介绍核潜艇空间的长镜头，以及最后三分之一以外，都显得拙劣（尤其是水下核潜艇之间的）。",10,2,剧情逻辑与叙事结构问题
4426516066,蛟龙行动,2025,2,0.9832,张涵予吹口琴必将成为2025年度电影镜头,39,1,导演风格与视听体验问题
4542557679,蛟龙行动,2025,2,0.4862,难看。无法补救的难看。,7,4,观影期待落差与情绪失望
4684582224,蛟龙行动,2025,2,0.9562,优酷看的特别版，看完满脸问号～,9,4,观影期待落差与情绪失望
4434709303,蛟龙行动,2025,2,0.0363,一星是黑子，那二星就不算了。希望解救缅甸同胞，少拍一些自嗨电影。,32,3,导演个人风格与角色塑造问题
4426806921,蛟龙行动,2025,2,1.0,剧情还行吧，一般般，没有红海行动那么好看。剧情方面我觉得于适兄弟情和最后漫威镜头镜头建议让给同蛟龙小队的蒋璐霞，因为于适确实演的不好哈，王俊凯的戏份演出了全剧的最好镜头，而且特别高光。张涵予老师一如既往的稳定,154,1,导演风格与视听体验问题
4426806113,蛟龙行动,2025,2,0.9982,剧情一般 看得很难受 整部电影只记住了三字和佟莉的表演 吹口哨那段看得莫名其妙…男主演技有点木木的。,133,1,导演风格与视听体验问题
4433506803,蛟龙行动,2025,4,0.3544,潜艇大战，鱼雷，声呐，反击，躲避等等很好看，除此之外主线剧情有点模糊，基地战斗比较混乱。煽情也有点过度导致牺牲太刻意了。,6,2,剧情逻辑与叙事结构问题
4427228817,蛟龙行动,2025,2,0.9728,乱节奏乱摄影让我睡意频起，不懂导演想要突出的是什么，不如红海行动一半的质感。,20,1,导演风格与视听体验问题
4697698548,蛟龙行动,2025,1,0.7733,导演有能力拍电影吗！？会塑造人物会叙事吗？反派毫无塑造的结果就是，看一堆人莫名其妙的打来打去，毫无意义的打来打去。拍的什马东西！！,4,2,剧情逻辑与叙事结构问题
4430491607,蛟龙行动,2025,2,1.0,鼓舞气势的转折有点......以及背后书柜里一排.......其实要是能跳脱行动小队认真讲好潜艇对战倒也是个不错选择 现在就感觉浪费了水下庞然大物的这个设定 紧张感甚至不如法国那本狼嚎,17,1,导演风格与视听体验问题
4687068154,蛟龙行动,2025,2,0.9201,从写实战争动作片完全变成俗套的烂大街商业片，乱七八糟加那么多东西，林超贤在犯和《紧急救援》一样剧情矫情、人物逆天的老毛病。,3,2,剧情逻辑与叙事结构问题
4694311552,蛟龙行动,2025,3,0.1578,这片没那么不好。比林的前作好。但是。。。,3,1,导演风格与视听体验问题
4427155339,蛟龙行动,2025,2,0.9971,为了维和，误打误撞瞎参活，但误获得邪恶阴谋！继续为了拯救全亚洲，前进三！极窄空间动作戏份全程打到底，晃闪blinkblink火火火，小场景装着巨场景的心,29,1,导演风格与视听体验问题
4425034864,蛟龙行动,2025,2,1.0,笑嘻这届卖不过熊出没的片子出现辣🤣👉🤡尽管不明白博纳在宣传时所谓的“潜艇电影”这个类型划分是怎么定义的，但在亚洲市场上类似题材改良好莱坞A级制作的zz意淫片赛道早已被《铁雨2》打开过局面，借到服役军舰拍片真不如照抄下这部。类型能力和战术调度跟不上就用脑洞和r级镜头凑出了一部军迷频道福音片，懂节奏的林超贤前一个半小时试图教大家开潜艇，之后才让故事进到主线，鉴定为剧情比潜艇机密捂得严实。srds就博纳在用脚投票的资本游戏里被商业霸凌这件事上，怎么不算是国内观众的进步，怎么不算新年的头一等好消息。,38,2,剧情逻辑与叙事结构问题
4427364959,蛟龙行动,2025,1,0.3964,麻木，膨脹，愚蠢。,62,4,观影期待落差与情绪失望
4628030040,蛟龙行动,2025,1,0.0818,黄轩 认准这条赛道 不准再回去演谈恋爱的剧了 真的0人想看你亲嘴 以及于适是真不行 🙄️,9,2,剧情逻辑与叙事结构问题
4438837864,蛟龙行动,2025,1,0.471,这玩意儿是爱国主旋律吧？ 那怎么平时保障有力的精锐队伍，一到实战就手忙脚乱，跟捅了耗子窝似的，干啥啥不行？ 还有，艇都冒火星子要炸了呀，用脑子想办法行不行，吹口琴，要召唤谁？！,51,2,剧情逻辑与叙事结构问题
4430259636,蛟龙行动,2025,2,0.991,ai写出来的剧本，脸谱化的表演，五毛钱的特效，轰隆隆但淡如水的音效。从电影上来说，就是不合格的作品，更别说军事上的各种不合理。,24,2,剧情逻辑与叙事结构问题
4687059672,蛟龙行动,2025,2,0.9965,几乎没有什么情节，也没有明确的敌方，像一场大型的海底军事演习。,2,2,剧情逻辑与叙事结构问题
4426925820,蛟龙行动,2025,1,0.9777,比预期更烂。机位瞎几把摆，我想问问林超贤是谁教你搞这么多仰拍和对角线构图的？什么？摄影指导是鲍德熹？就这玩意你还好意思署名？这光打得和网大有什么区别？还有手持模拟呼吸感的业余程度直接把我逗笑了。剪辑也瞎几把剪，没有一场戏是把逻辑捋清楚的。看这玩意就像是在看一篇小学生作文，你得从一大堆病句和错别字里大概猜出他想讲什么，可问题是小学生作文他可爱啊，你呢？你这玩意真的不是存心喂观众屎？,28,2,剧情逻辑与叙事结构问题
4445292061,蛟龙行动,2025,1,0.3601,圆满完成了保密任务,9,2,剧情逻辑与叙事结构问题
4425760074,蛟龙行动,2025,2,0.9999,「蛟龙行动」几乎全程都在狭小昏暗的空间里打斗，虽然武打场面很精良，但画面抖动得厉害，让人有些晕头转向。观影过程中充斥着声光污染，还有着不合时宜的煽情，有些云山雾绕。感觉故事也没讲好，拿所有精力去堆动作场面，文戏十分孱弱，所有人物都像是工具人。即使提前点映，但口碑并未因此发酵，本身就质量欠佳，勇闯春节档只能是孤注一掷。,23,2,剧情逻辑与叙事结构问题
4426727721,蛟龙行动,2025,2,0.9931,一个几近崩溃的十亿级导演操盘失败案例。连最基本的主旋律都没做好，看起来更像是自黑。潜艇是要全程被压制，最后绝地反击的；人是要全程往前冲，没有血和肉的；逻辑是粗糙直接不讲理的，剧情和行动线更是糊里糊涂生怕观众看懂的。那么看看烧钱的动作戏和大场面吧。什么，你说这片子花了十亿？,25,1,导演风格与视听体验问题
4425802611,蛟龙行动,2025,2,0.2195,春节“初一”“破五”早晨必看影片，毕竟大城市只能在电影院听这个电子鞭炮🧨 完全就是打着军事题材的科幻片啊！ 疑问：军队飞行员潜艇兵维二招只收矮个士兵的军种，大黑牛李晨这种人是怎么进的编制……我军为啥发密码也要用摩斯密码 咱们没有自己的秘码体系吗？ 特种突击小队执行潜入敌军基地任务为啥枪械都不装消声器？只是为了给观众放电子🧨吗？ 两位香港编剧你们不知道我军从不开第一枪的吗……结尾是不是看了阿凡达二后写出来的？,18,1,导演风格与视听体验问题
4426575454,蛟龙行动,2025,1,0.8627,2024你躲得过749（也没躲过），2025你躲不过蛟龙啊！just避雷，避雷！摄影剪接简直胡来，执导水平不如新手导演，从头到尾配乐轰炸，你不知道它到底在燃什么，瞎燃！人物塑造不存在，全是政宣工具，只有佟莉让我动容几秒（还是因为连接了红海的一点剧情），潜艇大战毫无亮点，解决困难全靠演讲，这场IMAX最好看的部分是映前秀。,60,1,导演风格与视听体验问题
4426545909,蛟龙行动,2025,3,0.1014,26号看的imax版 不如红海行动。乱 镜头乱 剪辑也乱,7,1,导演风格与视听体验问题
4425514989,蛟龙行动,2025,2,0.1232,佟莉被削弱得和第一部差太多了。,24,1,导演风格与视听体验问题
4425008062,蛟龙行动,2025,2,1.0,"导演拍得很认真，演员演得很拼命，但作为观众的我却无法入戏！几个槽点不吐不快：1.全艇生死存亡的时候艇长居然吹起了口琴，然后政委喊个口号，所有问题就这么全都解决了；2.佟莉作为前一部个性鲜明印象深刻的女队员，这一部有字幕出来的台词就一句""收到""，镜头少到不是别人喊她名字都不知道有这么一个角色存在的地步，最后角色的结局会让人感觉第一部的石头白死了；3.为了考虑到现在很多人都不看春晚了，导演还贴心的让观众在电影的结尾再次感受了一下包饺子的大团圆~不是说避雷，只能说见仁见智，和红海比差了不是一点半点…",20,1,导演风格与视听体验问题
4425861128,蛟龙行动,2025,2,1.0,林超贤这个水准的导演不仅毁了主旋律电影的创作思路，更带偏了中国观众对动作片的认知，还浪费了一众好演员的演技，好没良心。,19,5,喜剧类型与商业化过度问题
4425757818,蛟龙行动,2025,2,0.0028,太混乱了，领导xjb指挥，好不容易提个新车没走多远给刮了，下属xjb打，没有任何战术，几乎全员跟上一集的海清一样扯，哪有什么小队合作，几个紧张时刻还行，也是行活和没活找活，没啥意思,36,2,剧情逻辑与叙事结构问题
4698020643,蛟龙行动,2025,0,0.9108,全程的感觉就是，好了，我知道了，下一幕。跟看一战再战的感觉完全相反。,1,1,导演风格与视听体验问题
4445064716,蛟龙行动,2025,3,0.15,不算很烂 再去看了红海 不如前作,4,1,导演风格与视听体验问题
4425714876,蛟龙行动,2025,2,0.691,确实能看出成本花在道具上，因为剧本就是巨大的一坨。就是B级片剧本加点爱国主义，反派动机不明，当个恐怖分子头目都不够格。,35,2,剧情逻辑与叙事结构问题
4425499909,蛟龙行动,2025,2,0.0016,傻大憨粗，全程靠张涵予的口琴和动作场面做活塞运动。视听杂乱无章，密闭空间观感差，用IMAX摄影机拍大量手持镜头也不是明智之举。怀疑林超贤只是借着题材拿钱过把瘾，压根没想拍一好电影。,16,2,剧情逻辑与叙事结构问题
4425141582,蛟龙行动,2025,1,0.2213,既然涉及保密那我就不看了。。。,14,4,观影期待落差与情绪失望
4427829548,蛟龙行动,2025,2,1.0,你说它不专业吧，它叠了一堆专业名词吓唬你，一镜到底展示核潜艇内部构造也算做科普了。但你说它专业吧，人物总是拍脑门做决定，尤其是舰长，一开始就让潜艇报了个大修，后续新潜艇遭遇危机，干脆吹起口琴自我感动，结果更是全员大合唱后潜艇就自动修复好了，诸如此类的蠢情节还有好几处。在人物塑造上也比较表面，黄轩和于适的兄弟龃龉化解得很奇葩，其他角色也都是功能性的。,20,2,剧情逻辑与叙事结构问题
4426745631,蛟龙行动,2025,1,0.145,不好看，剧情太尴尬，不够紧凑，跟前两部错的远。,30,1,导演风格与视听体验问题
4426673916,蛟龙行动,2025,2,1.0,这个片子真的是融合了国产工业大片的所有雷点，算融合所有烂片之精华。首先是离谱的画面和剪辑，每次打戏，画面的旋转和快速剪辑基本让观众谁也没看见就切过去了，导致本该最精彩的打斗场面全是无效的，因为看不清，而且还会引发头晕。还有就是导演可能误以为很艺术的略倾斜的拍摄，用一两次可能是艺术，用全片那只能说是烂而不自知了。再一个就是这个剧本，这个剧本从写出来就不应该被拍出来，不知道导演是谁给的自信觉得自己neng拍好那么一个群像戏，一直到结尾，观众应该都没认清谁是谁。还有就是每次出现的人物都给字幕的行为真的很无能，只能说明无法通过剧情让观众知道他是谁。还有就是莫名其妙的高燃，吹了一个口哨，一配上音乐问题就能解决了，真的或许只能他们自己感动自己吧。发树那场戏除了炫装备之外完全没有用处。2025-1-27看,38,2,剧情逻辑与叙事结构问题
4434137949,蛟龙行动,2025,1,0.2853,最低只有一分！,19,2,剧情逻辑与叙事结构问题
4425949082,蛟龙行动,2025,3,0.0601,又碎又平，不适合春节档，祝他碎碎平安吧。男人味太重，据说唯一女蛟龙的戏被一剪没，还疯狂拿她来宣传，不知道导演咋想的。,25,2,剧情逻辑与叙事结构问题
4635049501,蛟龙行动,2025,3,0.1046,不敢想第一版是剪成啥样。 鹰派需要林超雄拍点这种宣战片。,5,5,喜剧类型与商业化过度问题
4433813925,蛟龙行动,2025,1,0.9798,我们爱国，就要坚决抵制泄密电影！严查相关演职人员，谨防渗透，国防安全不容忽视，外国演员要是把剧本或者台词带走了岂不是大事故了！建议排查每一个看过的观众，严防一切观看过的外籍人员！,22,2,剧情逻辑与叙事结构问题
